Time [s],Packet ID,MOSI,MISO
11.020682458333333,774,0x44,0xFF
11.020683458333334,774,0xFF,0x00
11.020688083333333,775,0x44,0xFF
11.020689083333334,775,0xFF,0x00
11.020693708333333,776,0x44,0xFF
11.020694708333334,776,0xFF,0x00
11.020699333333333,777,0x44,0xFF
11.020700333333334,777,0xFF,0x00
11.020705083333333,778,0x44,0xFF
11.020706083333334,778,0xFF,0x00
11.020710708333333,779,0x44,0xFF
11.020711708333334,779,0xFF,0x00
11.020716333333333,780,0x44,0xFF
11.020717333333334,780,0xFF,0x00
11.020721958333333,781,0x44,0xFF
11.020722958333334,781,0xFF,0x00
11.020727583333333,782,0x44,0xFF
11.020728583333334,782,0xFF,0x00
11.020734208333334,783,0x44,0xFF
11.020735208333333,783,0xFF,0xFF
11.020741333333334,784,0x05,0xFF
11.020742333333333,784,0xD1,0xFF
11.020743333333334,784,0x2E,0xFF
11.020744333333333,784,0x71,0xFF
11.020745333333334,784,0x6A,0xFF
11.020746333333333,784,0x51,0xFF
11.020747333333333,784,0x4C,0xFF
11.020748333333334,784,0x2C,0xFF
11.020753583333333,785,0x44,0xFF
11.020754583333334,785,0xFF,0x00
11.020759333333332,786,0x44,0xFF
11.020760333333333,786,0xFF,0x00
11.020764958333332,787,0x44,0xFF
11.020765958333334,787,0xFF,0x00
11.020770583333332,788,0x44,0xFF
11.020771583333334,788,0xFF,0x00
11.020776333333334,789,0x44,0xFF
11.020777333333333,789,0xFF,0x00
11.020781958333334,790,0x44,0xFF
11.020782958333333,790,0xFF,0x00
11.020787583333334,791,0x44,0xFF
11.020788583333333,791,0xFF,0x00
11.020793208333334,792,0x44,0xFF
11.020794208333333,792,0xFF,0x00
11.020798833333334,793,0x44,0xFF
11.020799833333333,793,0xFF,0x00
11.020804583333334,794,0x44,0xFF
11.020805583333333,794,0xFF,0x00
11.020810333333333,795,0x44,0xFF
11.020811333333333,795,0xFF,0xFF
11.020817333333333,796,0xE5,0xFF
11.020818333333333,796,0x80,0xFF
11.020819333333334,796,0x27,0xFF
11.020820333333333,796,0x42,0xFF
11.020821333333334,796,0xA4,0xFF
11.020822333333333,796,0x69,0xFF
11.020823333333333,796,0xB0,0xFF
11.020824333333334,796,0x7F,0xFF
11.020829708333334,797,0x44,0xFF
11.020830708333333,797,0xFF,0x00
11.020835458333334,798,0x44,0xFF
11.020836458333333,798,0xFF,0x00
11.020841208333334,799,0x44,0xFF
11.020842208333333,799,0xFF,0x00
11.020846833333334,800,0x44,0xFF
11.020847833333333,800,0xFF,0x00
11.020852458333334,801,0x44,0xFF
11.020853458333333,801,0xFF,0x00
11.020858083333334,802,0x44,0xFF
11.020859083333333,802,0xFF,0x00
11.020863708333334,803,0x44,0xFF
11.020864708333333,803,0xFF,0x00
11.020869333333334,804,0x44,0xFF
11.020870333333333,804,0xFF,0x00
11.020874958333334,805,0x44,0xFF
11.020875958333333,805,0xFF,0x00
11.020880583333334,806,0x44,0xFF
11.020881583333333,806,0xFF,0x00
11.020886333333333,807,0x44,0xFF
11.020887333333333,807,0xFF,0x00
11.020891958333333,808,0x44,0xFF
11.020892958333333,808,0xFF,0x00
11.020897583333333,809,0x44,0xFF
11.020898583333333,809,0xFF,0x00
11.020903208333333,810,0x44,0xFF
11.020904208333333,810,0xFF,0xFF
